Macrogene,gene,weight
Macrogene 100,marm_MYH9,0.2009514
Macrogene 101,mouse_Cdh19,1.9752897
Macrogene 101,marm_CDH20,1.4818475
Macrogene 101,marm_CDH18,1.4424539
Macrogene 101,mouse_Cdh20,1.4239954
Macrogene 101,mouse_Cdh10,1.4078894
Macrogene 101,mouse_Cdh18,1.1701219
Macrogene 101,marm_CDH8,1.1136075
Macrogene 101,marm_CDH19,0.9371649
Macrogene 101,marm_CDHR3,0.92876923
Macrogene 101,mouse_Cdh12,0.92839307
Macrogene 101,mouse_Cdh11,0.82392365
Macrogene 101,marm_CDH10,0.813116
Macrogene 101,mouse_Cdh9,0.7321238
Macrogene 101,marm_CDH6,0.73120075
Macrogene 101,marm_DSG2,0.70652914
Macrogene 101,marm_CDH9,0.68176603
Macrogene 101,mouse_Pcdh11x,0.6578506
Macrogene 101,marm_CDH11,0.6418087
Macrogene 101,mouse_Cdh6,0.61713284
Macrogene 101,mouse_Gm28710,0.60109735
Macrogene 101,mouse_Pcdh17,0.58291906
Macrogene 101,mouse_Cdhr3,0.5810969
Macrogene 101,mouse_Dsc1,0.56282943
Macrogene 101,mouse_Dsg2,0.55849123
Macrogene 101,marm_DSG3,0.5389547
Macrogene 101,marm_DSG1,0.5270683
Macrogene 101,mouse_Dsg1b,0.51308835
Macrogene 101,marm_FAT3,0.48494792
Macrogene 101,mouse_Fat3,0.44794145
Macrogene 101,marm_PCDH17,0.42627352
Macrogene 101,marm_PCDHB4,0.4046555
Macrogene 101,marm_PCDH10,0.38646793
Macrogene 101,mouse_Cdh8,0.37827286
Macrogene 101,mouse_Cdh22,0.29960796
Macrogene 101,mouse_Fat1,0.2620583
Macrogene 101,marm_CDH22,0.24179655
Macrogene 101,marm_FAT1,0.23222572
Macrogene 101,mouse_Fat4,0.212336
Macrogene 101,marm_PCDH19,0.20959027
Macrogene 102,mouse_Ttc28,0.69946706
Macrogene 102,mouse_Klhl1,0.6250233
Macrogene 102,mouse_Klhl5,0.49827653
Macrogene 102,mouse_Klhl2,0.45746645
Macrogene 102,mouse_Myo1b,0.39760706
Macrogene 102,mouse_Prkar2b,0.34340167
Macrogene 102,mouse_Vat1l,0.33683994
Macrogene 102,mouse_Klhl32,0.32499745
Macrogene 102,mouse_Klhl13,0.31967697
Macrogene 102,mouse_Klhl29,0.29071096
Macrogene 102,mouse_Stk39,0.28567252
Macrogene 102,marm_MYO1B,0.28196663
Macrogene 102,mouse_Klhl3,0.25638494
Macrogene 102,marm_PDE10A,0.24850067
Macrogene 102,marm_KLHL32,0.23693939
Macrogene 102,marm_KLHL2,0.2302677
Macrogene 102,marm_KLHL5,0.22388968
Macrogene 102,mouse_Dcc,0.21948305
Macrogene 102,marm_KLHL1,0.21446033
Macrogene 102,marm_STK39,0.21224022
Macrogene 103,marm_SGCZ,1.4546847
Macrogene 103,mouse_Sgcz,1.1768087
Macrogene 103,mouse_Sgcd,0.9643295
Macrogene 103,marm_SGCG,0.84791577
Macrogene 103,marm_SGCD,0.8339405
Macrogene 103,mouse_Sgcg,0.63612956
Macrogene 104,marm_COL25A1,1.687921
Macrogene 104,mouse_Col25a1,1.5875225
Macrogene 104,marm_COL23A1,1.1881297
Macrogene 104,mouse_Col23a1,0.6634123
Macrogene 104,mouse_Col9a3,0.58846664
Macrogene 104,marm_COL13A1,0.5076766
Macrogene 104,mouse_Col13a1,0.48456946
Macrogene 104,mouse_Emid1,0.37923405
Macrogene 104,mouse_Col19a1,0.29289365
Macrogene 104,marm_COL11A1,0.27378267
Macrogene 104,marm_COL4A2,0.26840135
Macrogene 104,marm_COL19A1,0.20807718
Macrogene 105,mouse_Olfr1280,0.99274546
Macrogene 105,mouse_Olfr1222,0.9709496
Macrogene 105,mouse_Olfr1208,0.9578544
Macrogene 105,mouse_Olfr1258,0.95564646
Macrogene 105,mouse_Olfr1211,0.9245938
Macrogene 105,mouse_Olfr1317,0.88115245
Macrogene 105,mouse_Olfr1313,0.86527866
Macrogene 105,mouse_Olfr250,0.30757585
Macrogene 105,mouse_Olfr859,0.3067901
Macrogene 105,mouse_Olfr1426,0.29990762
Macrogene 105,mouse_Olfr160,0.23362331
Macrogene 105,mouse_Olfr995,0.21401897
Macrogene 105,mouse_Olfr802,0.20689715
Macrogene 106,mouse_Vmn1r209,1.0725896
Macrogene 106,mouse_Vmn1r38,1.0014993
Macrogene 106,mouse_Vmn1r15,0.9978639
Macrogene 106,mouse_Vmn1r206,0.9943232
Macrogene 106,mouse_Vmn1r208,0.9817423
Macrogene 106,mouse_Vmn1r5,0.978296
Macrogene 106,mouse_Vmn1r26,0.7123013
Macrogene 106,mouse_Vmn1r230,0.48400718
Macrogene 106,mouse_Vmn1r233,0.37112954
Macrogene 106,mouse_Vmn1r55,0.2790361
Macrogene 106,mouse_Tas2r137,0.22697102
Macrogene 107,marm_HTR2C,1.7736838
Macrogene 107,mouse_Htr2c,1.1531091
Macrogene 107,marm_DRD2,0.89701474
Macrogene 107,marm_LPAR1,0.83493006
Macrogene 107,marm_ADORA2A,0.76656336
Macrogene 107,mouse_Drd2,0.7409203
Macrogene 107,mouse_Htr4,0.672916
Macrogene 107,marm_HTR4,0.6571522
Macrogene 107,marm_HTR2A,0.53883505
Macrogene 107,marm_CHRM5,0.5268739
Macrogene 107,marm_GPR45,0.5055793
Macrogene 107,marm_ADORA2B,0.48294646
Macrogene 107,mouse_Htr2a,0.45801288
Macrogene 107,marm_TAAR1,0.44094378
Macrogene 107,marm_MC4R,0.417927
Macrogene 107,marm_DRD3,0.4118181
Macrogene 107,mouse_Drd4,0.35492706
Macrogene 107,mouse_Gpr45,0.34611094
Macrogene 107,mouse_Chrm3,0.31265655
Macrogene 107,mouse_Chrm1,0.30493844
Macrogene 107,marm_ADORA1,0.29299438
Macrogene 107,mouse_P2ry12,0.29013187
Macrogene 107,mouse_Adora2a,0.265241
Macrogene 107,mouse_Htr1f,0.24711798
Macrogene 107,marm_GPR88,0.23739901
Macrogene 107,marm_CHRM3,0.20457791
Macrogene 108,mouse_Zfpm2,1.0056951
Macrogene 108,marm_SOX5,0.92133665
Macrogene 108,marm_ZFPM2,0.87521625
Macrogene 108,mouse_Prdm16,0.8325431
Macrogene 108,marm_NFIA,0.76107365
Macrogene 108,marm_MECOM,0.69772387
Macrogene 108,mouse_Tcerg1l,0.682141
Macrogene 108,marm_ARID5B,0.64918107
Macrogene 108,mouse_Nfib,0.64547646
Macrogene 108,mouse_Nfia,0.6362227
Macrogene 108,marm_CECR2,0.62518525
Macrogene 108,marm_PRDM16,0.6115266
Macrogene 108,marm_LCORL,0.540547
Macrogene 108,mouse_Sox5,0.5029854
Macrogene 108,marm_TCERG1L,0.4999421
Macrogene 108,marm_GSE1,0.4996226
Macrogene 108,mouse_Gse1,0.49685034
Macrogene 108,marm_SOBP,0.4314795
Macrogene 108,marm_NFIB,0.42703494
Macrogene 108,mouse_Sox6,0.41957554
Macrogene 108,marm_PLAG1,0.41739926
Macrogene 108,mouse_Tshz2,0.41107026
Macrogene 108,marm_ZFHX4,0.409471
Macrogene 108,marm_TRERF1,0.3685978
Macrogene 108,mouse_Arid5b,0.3518856
Macrogene 108,marm_CHD7,0.35124812
Macrogene 108,marm_TSHZ2,0.3358713
Macrogene 108,marm_FIGN,0.33158767
Macrogene 108,marm_SETBP1,0.32817873
Macrogene 108,marm_SOX6,0.32336363
Macrogene 108,marm_ZNF608,0.32224214
Macrogene 108,mouse_Zfp618,0.28602582
Macrogene 108,mouse_Maml2,0.2794008
Macrogene 108,mouse_Etv5,0.27543503
Macrogene 108,marm_TSHZ1,0.27406788
Macrogene 108,mouse_Zfp608,0.2704387
Macrogene 108,marm_KLF12,0.26615667
Macrogene 108,mouse_Lcorl,0.25935292
Macrogene 108,marm_HDX,0.25656775
Macrogene 108,marm_BACH2,0.24216881
Macrogene 108,mouse_Bbx,0.23247881
Macrogene 108,marm_AFF1,0.23084702
Macrogene 108,mouse_Hdx,0.22695531
Macrogene 108,mouse_Tshz3,0.21420914
Macrogene 108,mouse_Tshz1,0.21273103
Macrogene 108,mouse_Mecom,0.20728156
Macrogene 109,marm_CCBE1,1.7676026
Macrogene 109,mouse_Egfem1,1.674523
Macrogene 109,marm_VWCE,1.5909178
Macrogene 109,marm_STAB1,1.5782666
Macrogene 109,marm_VTN,1.1753404
Macrogene 109,marm_SMOC1,1.0159426
Macrogene 109,marm_FBN3,0.9483072
Macrogene 109,marm_NID1,0.9409554
Macrogene 109,marm_AGRN,0.8374126
Macrogene 109,mouse_Scube1,0.8275204
Macrogene 109,marm_ADGRE5,0.7916698
Macrogene 109,marm_NOTCH3,0.67237735
Macrogene 109,marm_ADAM12,0.6614963
Macrogene 109,mouse_D130043K22Rik,0.6239619
Macrogene 109,marm_MEGF11,0.6115728
Macrogene 109,marm_KIAA0319,0.5707486
Macrogene 109,marm_THBD,0.5380768
Macrogene 109,marm_LAMC3,0.50980777
Macrogene 109,mouse_Ltbp1,0.5054277
Macrogene 109,mouse_Tnfrsf23,0.49332547
Macrogene 109,mouse_Gm9195,0.48288134
Macrogene 109,marm_FBLN7,0.47444662
Macrogene 109,mouse_Nid1,0.46889785
Macrogene 109,mouse_Npnt,0.4681445
Macrogene 109,marm_EGFL6,0.46344498
Macrogene 109,mouse_Egfl6,0.46256855
Macrogene 109,mouse_Scube2,0.4558233
Macrogene 109,mouse_Adgre1,0.45250914
Macrogene 109,mouse_Fbln7,0.44898206
Macrogene 109,marm_CD93,0.44845
Macrogene 109,marm_TG,0.44528574
Macrogene 109,mouse_Pear1,0.4409083
Macrogene 109,mouse_Fras1,0.4366996
Macrogene 109,marm_LTBP1,0.40220323
Macrogene 109,marm_SCUBE3,0.39123544
Macrogene 109,mouse_Megf11,0.38866594
Macrogene 109,marm_SCUBE1,0.3811124
Macrogene 109,marm_TNFRSF21,0.36794394
Macrogene 109,marm_DNER,0.35751498
Macrogene 109,marm_NPNT,0.35399795
Macrogene 109,mouse_Sorcs3,0.3076212
Macrogene 109,marm_IGFBP3,0.2885924
Macrogene 109,mouse_Csmd2,0.27609792
Macrogene 109,marm_SSPOP,0.2410558
Macrogene 109,marm_NOTCH2,0.22675127
Macrogene 109,mouse_Dkk3,0.22357686
Macrogene 109,marm_ITGAM,0.21427765
Macrogene 109,marm_HMCN1,0.21382484
Macrogene 110,marm_NKX6-2,2.1759458
Macrogene 110,mouse_Nkx6-2,1.77234
Macrogene 110,marm_EMX2,1.7511815
Macrogene 110,mouse_Arx,1.5024998
Macrogene 110,marm_NKX2-1,1.4088115
Macrogene 110,marm_ARX,1.0303309
Macrogene 110,mouse_Nkx2-2,0.90962213
Macrogene 110,mouse_Msx1,0.8251384
Macrogene 110,mouse_Nkx2-1,0.80212325
Macrogene 110,mouse_En1,0.725999
Macrogene 110,mouse_Gsx1,0.6524817
Macrogene 110,marm_MSX2,0.632284
Macrogene 110,marm_MSX1,0.62930155
Macrogene 110,mouse_Hoxb4,0.5928099
Macrogene 110,mouse_Uncx,0.58802503
Macrogene 110,marm_GBX1,0.537765
Macrogene 110,mouse_Irx5,0.30530322
Macrogene 110,marm_HOXD3,0.29107055
Macrogene 110,mouse_Foxd1,0.2850795
Macrogene 110,mouse_Fezf2,0.28421327
Macrogene 110,marm_POU3F1,0.25593644
Macrogene 110,mouse_Vsx2,0.21396665
Macrogene 110,marm_FOXD1,0.21149778
Macrogene 110,mouse_Rax,0.20660532
Macrogene 110,mouse_Foxq1,0.20435926
Macrogene 110,marm_DMBX1,0.20228058
Macrogene 111,mouse_Slc22a8,1.4787823
Macrogene 111,marm_SLC22A6,1.1227754
Macrogene 111,mouse_Slc22a6,0.9644812
Macrogene 111,marm_SLC22A8,0.92960376
Macrogene 111,marm_SLC22A11,0.8671733
Macrogene 111,mouse_Slc22a19,0.73293245
Macrogene 111,mouse_Slc22a20,0.6558387
Macrogene 111,marm_SLC22A2,0.6463907
Macrogene 111,mouse_Slc22a2,0.3486854
Macrogene 111,mouse_Slc2a5,0.27442795
Macrogene 111,marm_SLC22A3,0.2730134
Macrogene 111,mouse_Slc22a3,0.23149094
Macrogene 112,mouse_Blnk,0.82045615
Macrogene 112,mouse_Lcp2,0.668482
Macrogene 112,marm_BLNK,0.65036607
Macrogene 112,marm_LCP2,0.60793066
Macrogene 112,marm_FYB1,0.5006843
Macrogene 112,mouse_Gab1,0.49021858
Macrogene 112,marm_GAB3,0.48306847
Macrogene 112,marm_CLNK,0.33645093
Macrogene 112,mouse_Fyb,0.26666754
Macrogene 113,mouse_Fgf13,0.7835357
Macrogene 113,mouse_Rarb,0.6949315
Macrogene 113,mouse_Cap2,0.46392405
Macrogene 113,mouse_Vcl,0.45638406
Macrogene 113,mouse_Nap1l5,0.41822442
Macrogene 113,mouse_Gnas,0.39621767
Macrogene 113,mouse_Kcnc2,0.39055464
Macrogene 113,mouse_Gnal,0.38889736
Macrogene 113,mouse_Lpp,0.35849994
Macrogene 113,mouse_Shb,0.35719714
Macrogene 113,mouse_Fau,0.3459294
Macrogene 113,mouse_Col8a2,0.3379872
Macrogene 113,mouse_Ptprm,0.3373893
Macrogene 113,mouse_Larp1b,0.33669937
Macrogene 113,mouse_Chek2,0.33621272
Macrogene 113,mouse_Colq,0.33163425
Macrogene 113,mouse_Peg10,0.32886654
Macrogene 113,mouse_Zbtb20,0.32563293
Macrogene 113,mouse_Tmco4,0.32309964
Macrogene 113,mouse_Morn3,0.3218227
Macrogene 113,mouse_Dgkb,0.31498003
Macrogene 113,mouse_Rnf165,0.31447235
Macrogene 113,mouse_Wbp2nl,0.31240606
Macrogene 113,mouse_Clip4,0.30812323
Macrogene 113,mouse_Lrrc23,0.30399433
Macrogene 113,mouse_Rgs20,0.29407775
Macrogene 113,marm_PEX5L,0.27959546
Macrogene 113,mouse_Slc8a3,0.2689751
Macrogene 113,mouse_Nrbp2,0.2614525
Macrogene 113,mouse_Rph3a,0.26065746
Macrogene 113,mouse_Rtl4,0.2583979
Macrogene 113,mouse_Pnpla7,0.25650355
Macrogene 113,mouse_Pde2a,0.25237295
Macrogene 113,mouse_Epb41l3,0.24886757
Macrogene 113,mouse_Pbx3,0.245428
Macrogene 113,mouse_Ubash3b,0.23893556
Macrogene 113,mouse_Bend6,0.23661447
Macrogene 113,marm_MS4A1,0.22404379
Macrogene 113,marm_RSPH1,0.22044612
Macrogene 113,mouse_Rassf8,0.21924087
Macrogene 113,marm_GYG2,0.2101708
Macrogene 113,mouse_Synpr,0.20397897
Macrogene 113,mouse_Eps8,0.20249428
Macrogene 114,mouse_Glra2,1.7778913
Macrogene 114,mouse_Glra3,1.7092011
Macrogene 114,marm_GLRA3,1.218615
Macrogene 114,marm_GLRA2,1.067215
Macrogene 114,mouse_Glra1,0.76237285
Macrogene 114,marm_GABRD,0.5824133
Macrogene 114,marm_GLRB,0.54347545
Macrogene 114,marm_GLRA1,0.5419993
Macrogene 114,mouse_Gabrq,0.44294214
Macrogene 114,mouse_Gabrd,0.42786837
Macrogene 114,marm_B3GALT1,0.3831075
Macrogene 114,marm_GABRR2,0.35040826
Macrogene 114,mouse_Chrna7,0.29054528
Macrogene 115,marm_TSHZ2,1.4638453
Macrogene 115,mouse_Tshz2,1.1555986
Macrogene 115,marm_TSHZ3,0.7972949
Macrogene 115,mouse_Tshz1,0.7389618
Macrogene 115,mouse_Tshz3,0.7162824
Macrogene 115,marm_MKX,0.6991782
Macrogene 115,mouse_Arid5b,0.6340272
Macrogene 115,marm_HDX,0.60020614
Macrogene 115,marm_TSHZ1,0.54085755
Macrogene 115,mouse_Hdx,0.5306443
Macrogene 115,mouse_Bbx,0.4623084
Macrogene 115,mouse_Zeb2,0.45286027
Macrogene 115,marm_LCORL,0.45221803
Macrogene 115,marm_ARID5B,0.43206412
Macrogene 115,marm_SETBP1,0.42700806
Macrogene 115,mouse_Lcorl,0.41740158
Macrogene 115,marm_SOX6,0.41345987
Macrogene 115,mouse_Zfpm2,0.34194452
Macrogene 115,marm_ZFPM2,0.28891942
Macrogene 115,marm_MECOM,0.25713286
Macrogene 115,marm_ZNF608,0.24804759
Macrogene 115,marm_SOX5,0.24714346
Macrogene 115,mouse_Zfp608,0.22627051
Macrogene 116,mouse_Elavl2,1.1301068
Macrogene 116,marm_ELAVL2,1.0706884
Macrogene 116,marm_ELAVL4,0.698044
Macrogene 116,mouse_Elavl4,0.64496046
Macrogene 116,marm_CELF4,0.49135286
Macrogene 117,marm_NWD1,1.8493849
Macrogene 117,mouse_Plxnb3,1.5793643
Macrogene 117,marm_KEL,1.4469012
Macrogene 117,marm_SSPOP,1.408082
Macrogene 117,marm_CARNS1,1.3184329
Macrogene 117,mouse_Nwd1,1.2597828
Macrogene 117,marm_CDHR4,1.1808493
Macrogene 117,marm_ITGA7,1.1519948
Macrogene 117,mouse_Ptgds,1.1206862
Macrogene 117,mouse_Fam234a,0.8451336
Macrogene 117,marm_PIGZ,0.76307553
Macrogene 117,marm_NLRP1,0.7335357
Macrogene 117,mouse_Plk5,0.7024757
Macrogene 117,mouse_Vwa5b2,0.68316394
Macrogene 117,mouse_Adam33,0.6820139
Macrogene 117,mouse_Pkd1l2,0.6274758
Macrogene 117,marm_TMPRSS5,0.622527
Macrogene 117,mouse_Dchs2,0.6174064
Macrogene 117,mouse_Adamtsl5,0.61581826
Macrogene 117,mouse_Klhl33,0.61458296
Macrogene 117,mouse_Plxnd1,0.6013528
Macrogene 117,mouse_Cspg4,0.5895647
Macrogene 117,mouse_Duox1,0.58562976
Macrogene 117,mouse_Duox2,0.55541664
Macrogene 117,marm_ADGRG3,0.55408907
Macrogene 117,mouse_Gal3st1,0.5508245
Macrogene 117,marm_TTYH1,0.529323
Macrogene 117,marm_FBXO27,0.5274197
Macrogene 117,marm_PTPN18,0.52621526
Macrogene 117,marm_ADGRG5,0.52119553
Macrogene 117,marm_TNFRSF25,0.51335716
Macrogene 117,mouse_Bfsp2,0.50380033
Macrogene 117,marm_GGT5,0.4897325
Macrogene 117,marm_NAALADL1,0.48739
Macrogene 117,marm_EPHA1,0.47682238
Macrogene 117,marm_MAN2B2,0.45444477
Macrogene 117,marm_LAMB3,0.45440736
Macrogene 117,mouse_Rasal1,0.44404936
Macrogene 117,marm_DCHS2,0.44168475
Macrogene 117,mouse_Ntsr2,0.4298114
Macrogene 117,marm_NTSR2,0.38864133
Macrogene 117,marm_CST3,0.38739407
Macrogene 117,marm_ACY3,0.37918612
Macrogene 117,mouse_Arsg,0.3564014
Macrogene 117,marm_AGT,0.33840784
Macrogene 117,marm_CYP27A1,0.33803585
Macrogene 117,marm_BCAN,0.33560926
Macrogene 117,marm_PLTP,0.32951996
Macrogene 117,marm_ADGRG1,0.32917506
Macrogene 117,marm_LAMC3,0.3198755
Macrogene 117,marm_ARHGEF37,0.29431003
Macrogene 117,mouse_Rmi2,0.28706557
Macrogene 117,mouse_Adamts4,0.27302364
Macrogene 117,mouse_Itgad,0.25613192
Macrogene 117,marm_LGI4,0.25209498
Macrogene 117,mouse_Gdf15,0.23914309
Macrogene 117,marm_TNFSF13,0.2334262
Macrogene 117,mouse_Slc16a11,0.23173438
Macrogene 117,mouse_Baiap3,0.22618213
Macrogene 117,mouse_Eng,0.22610761
Macrogene 117,mouse_Cst3,0.22125506
Macrogene 117,mouse_Fut4,0.21978459
Macrogene 117,mouse_Mog,0.21428582
Macrogene 117,marm_KBTBD11,0.2137198
Macrogene 117,mouse_Pnmt,0.21278527
Macrogene 117,marm_ARSG,0.21214946
Macrogene 117,marm_GLTPD2,0.21092747
Macrogene 117,mouse_Arhgap33os,0.20706782
Macrogene 117,marm_LDLRAD2,0.20580159
Macrogene 117,marm_DHX58,0.20056765
Macrogene 118,marm_SLC6A11,2.105756
Macrogene 118,marm_SLC6A1,1.876492
Macrogene 118,marm_SLC6A13,1.6843561
Macrogene 118,mouse_Slc6a1,1.6572194
Macrogene 118,mouse_Slc6a11,1.3625
Macrogene 118,mouse_Slc6a20a,1.1608241
Macrogene 118,marm_SLC6A20,0.9890591
Macrogene 118,marm_SLC6A15,0.86073697
Macrogene 118,mouse_Slc6a15,0.7450099
Macrogene 118,mouse_Slc6a13,0.70334923
Macrogene 118,marm_SLC23A2,0.5568959
Macrogene 118,marm_SLC6A7,0.5328913
Macrogene 118,mouse_Slc6a7,0.510591
Macrogene 118,marm_SLC6A19,0.48997796
Macrogene 118,marm_SLC6A3,0.4569078
Macrogene 118,marm_SLC6A17,0.4514445
Macrogene 118,mouse_Slc6a4,0.44683492
Macrogene 118,mouse_Slc6a3,0.44625518
Macrogene 118,mouse_Unc93a,0.43490395
Macrogene 118,mouse_Slc6a12,0.42650333
Macrogene 118,mouse_Slc6a17,0.42533696
Macrogene 118,marm_SLC6A5,0.39827996
Macrogene 118,mouse_mt-Co1,0.38127795
Macrogene 118,marm_SLC28A2,0.23410518
Macrogene 119,mouse_Wnt9a,1.1021198
Macrogene 119,marm_WNT16,1.0647975
Macrogene 119,mouse_Wnt5b,1.0499005
Macrogene 119,mouse_Wnt4,0.9942776
Macrogene 119,mouse_Wnt9b,0.96913993
Macrogene 119,marm_WNT6,0.95743144
Macrogene 119,mouse_Wnt2,0.8852621
Macrogene 119,mouse_Wnt8b,0.7959113
Macrogene 119,marm_WNT5A,0.72210217
Macrogene 120,mouse_Odf3l1,0.97346556
Macrogene 120,mouse_Odf3b,0.9371951
Macrogene 120,mouse_Pifo,0.9108272
Macrogene 120,marm_STPG2,0.8967154
Macrogene 120,mouse_Stpg2,0.34088236
Macrogene 121,marm_CHCHD10,1.1608377
Macrogene 121,mouse_Chchd2,1.0884607
Macrogene 121,mouse_Chchd10,1.0144217
Macrogene 122,marm_RGS8,1.2853967
Macrogene 122,mouse_Rgs8,0.87373763
Macrogene 122,mouse_Rgs17,0.85063314
Macrogene 122,marm_RGS17,0.76460475
Macrogene 122,marm_RGS2,0.68221027
Macrogene 122,marm_RGS16,0.61597943
Macrogene 122,mouse_Rgs16,0.49958423
Macrogene 122,mouse_Rgs21,0.2175873
Macrogene 122,marm_RGS21,0.20503463
Macrogene 123,marm_SPARCL1,0.9818375
Macrogene 123,mouse_Sparcl1,0.864155
Macrogene 123,marm_SPP1,0.7077468
Macrogene 123,mouse_Acrv1,0.47348028
Macrogene 124,marm_ST18,0.62644756
Macrogene 124,marm_HLF,0.56116813
Macrogene 124,marm_PPARGC1A,0.554138
Macrogene 124,mouse_Prox1,0.5484883
Macrogene 124,marm_PROX1,0.5445321
Macrogene 124,marm_MYT1,0.47897547
Macrogene 124,mouse_Nol4l,0.46839467
Macrogene 124,marm_MEF2C,0.45450202
Macrogene 124,marm_NR3C1,0.452114
Macrogene 124,mouse_Zfp536,0.4274029
Macrogene 124,marm_ZEB1,0.42732614
Macrogene 124,marm_HIVEP2,0.41390836
Macrogene 124,mouse_Myt1,0.40330008
Macrogene 124,mouse_Rarb,0.38969702
Macrogene 124,marm_TLE4,0.387393
Macrogene 124,marm_CASZ1,0.37788296
Macrogene 124,marm_ARID3B,0.37369934
Macrogene 124,mouse_Mef2c,0.36660275
Macrogene 124,marm_BCL11A,0.3563853
Macrogene 124,mouse_Klf10,0.3506973
Macrogene 124,mouse_St18,0.3423553
Macrogene 124,marm_FOXP1,0.33983812
Macrogene 124,marm_HDAC9,0.33330896
Macrogene 124,marm_ZNF536,0.32038188
Macrogene 124,marm_ZNF385B,0.3192478
Macrogene 124,mouse_Casz1,0.31869608
Macrogene 124,mouse_Zeb2,0.30249825
Macrogene 124,mouse_Meis2,0.29946426
Macrogene 124,marm_CSRNP3,0.29609492
Macrogene 124,mouse_Bcl11a,0.2812488
Macrogene 124,marm_TET3,0.27158618
Macrogene 124,mouse_Nr3c2,0.2660034
Macrogene 124,mouse_Foxp1,0.2654034
Macrogene 124,marm_GLI3,0.2596224
Macrogene 124,marm_MEIS2,0.25260717
Macrogene 124,marm_MEIS1,0.24846633
Macrogene 124,mouse_Foxp2,0.24034514
Macrogene 124,marm_NR3C2,0.2311219
Macrogene 124,mouse_Hlf,0.21950221
Macrogene 124,marm_ASXL3,0.21491432
Macrogene 124,marm_BCL11B,0.20103328
Macrogene 124,marm_PKNOX2,0.20024025
Macrogene 124,mouse_Runx2,0.20020187
Macrogene 125,mouse_Mgat4c,1.5688329
Macrogene 125,mouse_Ankfn1,0.7016934
Macrogene 125,mouse_Khdrbs2,0.68540215
Macrogene 125,mouse_Ptpn4,0.6841746
Macrogene 125,mouse_Gulp1,0.6667249
Macrogene 125,mouse_Pid1,0.64481074
Macrogene 125,mouse_Fgf13,0.6407064
Macrogene 125,mouse_Cmss1,0.6317233
Macrogene 125,mouse_Nrip3,0.62799096
Macrogene 125,mouse_Bend6,0.59885794
Macrogene 125,mouse_Chst9,0.58756447
Macrogene 125,mouse_Carmil1,0.57981324
Macrogene 125,mouse_Gtf2ird1,0.5745157
Macrogene 125,mouse_Zbtb20,0.5666627
Macrogene 125,mouse_Dner,0.55628103
Macrogene 125,mouse_Scg3,0.5499114
Macrogene 125,mouse_Gucy1a1,0.54910195
Macrogene 125,mouse_Rttn,0.54821014
Macrogene 125,mouse_Wdpcp,0.54397875
Macrogene 125,mouse_Appl2,0.53854215
Macrogene 125,mouse_Cyth3,0.5251064
Macrogene 125,mouse_Rassf8,0.51830816
Macrogene 125,mouse_Tent5d,0.5179632
Macrogene 125,mouse_Ptpn3,0.5143324
Macrogene 125,mouse_Apbb2,0.4875789
Macrogene 125,mouse_Brinp3,0.47637546
Macrogene 125,mouse_Cdh4,0.47475514
Macrogene 125,marm_NSG2,0.459468
Macrogene 125,mouse_Ankrd27,0.454334
Macrogene 125,mouse_Dnah7b,0.45319432
Macrogene 125,mouse_Ndrg1,0.44803417
Macrogene 125,mouse_Diaph3,0.44345635
Macrogene 125,mouse_Pbx3,0.43491513
Macrogene 125,mouse_Ptprm,0.42942667
Macrogene 125,mouse_Uty,0.42545873
Macrogene 125,mouse_Inf2,0.42511547
Macrogene 125,mouse_Rnf182,0.4241151
Macrogene 125,marm_GUCY1A1,0.41592607
Macrogene 125,mouse_Rlbp1,0.41189095
Macrogene 125,mouse_Rassf2,0.410105
Macrogene 125,mouse_4930447C04Rik,0.40871814
Macrogene 125,mouse_Sulf1,0.4032573
Macrogene 125,mouse_Arhgap29,0.3974747
Macrogene 125,mouse_Pcdh19,0.3972006
Macrogene 125,mouse_Thrb,0.39612943
Macrogene 125,mouse_Kif5a,0.39190552
Macrogene 125,mouse_Ext1,0.38915277
Macrogene 125,mouse_Mtus2,0.38573936
Macrogene 125,mouse_Ube2l6,0.38479698
Macrogene 125,mouse_Ubash3b,0.3820996
Macrogene 125,mouse_Ect2,0.38150978
Macrogene 125,mouse_Syt9,0.38121507
Macrogene 125,mouse_Otulinl,0.380833
Macrogene 125,mouse_Reln,0.37919262
Macrogene 125,mouse_Smc4,0.3791562
Macrogene 125,mouse_Rasgef1b,0.37720105
Macrogene 125,marm_FAM227B,0.3742859
Macrogene 125,mouse_Tes,0.37303627
Macrogene 125,mouse_Gnas,0.37204024
Macrogene 125,mouse_Hfm1,0.37023142
Macrogene 125,mouse_Tma16,0.36870807
Macrogene 125,mouse_Casp4,0.3657113
Macrogene 125,mouse_Stx11,0.36344773
Macrogene 125,mouse_Baz1a,0.36189148
Macrogene 125,mouse_Vwa3a,0.36113232
Macrogene 125,mouse_Glt8d2,0.36095843
Macrogene 125,mouse_Cdc20b,0.35642827
Macrogene 125,mouse_Ntrk3,0.35319424
Macrogene 125,mouse_Itpr2,0.35262355
Macrogene 125,mouse_Shcbp1,0.35072076
Macrogene 125,mouse_Dgkb,0.34931284
Macrogene 125,mouse_Lrrc74a,0.34824502
Macrogene 125,mouse_Cyth4,0.34787524
Macrogene 125,mouse_Skap1,0.34560636
Macrogene 125,marm_LRMDA,0.34540814
